Var1;Var2_1;Var2_2;Var2_3;Var2_4;Var2_5;Var2_6;Var2_7;Var2_8
170;132.482982377803;98.0283079905923;79.8089975930185;65.8893466774043;54.0408721098348;22.0607956105548;1.30910451726769;21.3103357238268
171;139.140493370638;101.945731687644;82.4682197182584;68.0144366503836;55.8041348091275;22.7871084271429;1.34774101913045;22.0206029258099
172;148.863657038793;108.734299418011;87.3542088082184;71.9375652940722;59.0398719773029;24.1158364728446;1.4508460144976;23.2544879312654
173;162.523705881071;120.336409888964;95.9684108361284;78.8533795098474;64.7273604635424;26.4487316189076;1.76441944533161;25.262572487543
174;177.513430397701;132.582674948196;105.151049410036;86.1846325318991;70.7439192783411;28.916759164505;1.93015985065196;27.5502217655112
175;176.682250637733;129.768651116337;102.524801041887;83.876634232292;68.8407552275204;28.1447543916571;1.72142670638463;27.0839614305294
176;181.516016247491;132.05038949659;103.830207403985;84.7608990499922;69.54952695693;28.4403927486447;1.68455624820307;27.4653737177874
177;188.960048313067;136.74405083586;106.965986852302;87.108320378338;71.448747477396;29.2224116178443;1.72097729797584;28.244257382593
178;196.669515592134;141.766313326271;110.322773890742;89.6070715541341;73.4610841346515;30.0498841037487;1.76663685862625;29.0589798452664
179;206.62421622612;148.85290492055;115.241289919009;93.3330765950326;76.4650419694687;31.2820384476345;1.85084918550372;30.2306971924047
180;208.2084586516;148.83183437295;114.701249898868;92.6474435937025;75.849762902204;31.0319439193259;1.80768446252509;30.0876511780886
181;223.642562416586;161.262818603553;123.62927962936;99.5106338839405;81.3840128223428;33.296210780387;2.02697591453591;32.1322731991186
182;227.997429655309;163.661769706768;124.973213941956;100.292349404465;81.9417921078944;33.5225360309667;1.97961152580265;32.4628271013776
183;226.246204022496;161.138783816901;122.574035200659;98.0868726862322;80.0569960456288;32.7480856980856;1.90364384308193;31.8404552691938
184;231.122358399101;164.339740810778;124.481971338445;99.2990508897319;80.9464444462994;33.10628326622;1.92424916885755;32.2209664165524
185;244.462908787451;175.050779418508;132.03523045814;104.94261038097;85.4165758307433;34.9251494870641;2.08115927942926;33.8950047187819
186;260.129170483084;187.908724230261;141.245291628917;111.842183766492;90.87645156851;37.1440379698605;2.25107575255217;35.9509662286422
187;279.405358827615;204.274436379829;153.155525935757;120.801147308143;97.9644441073793;40.0217135516117;2.48605249683185;38.5894126005928
188;295.010640203936;216.796772764934;162.287771520054;127.558962506957;103.246042263857;42.1565881521778;2.5668489376587;40.6636591539542
189;305.782165448316;224.8513208512;168.116283420765;131.725085552538;106.416071793668;43.425240036231;2.58870574648087;41.9578104084722
190;285.3474210131;206.845303387391;154.463942600086;120.744823679126;97.3981803263221;39.7250200220422;2.34144624207288;38.6755010572387
191;231.166414296949;163.321456275312;121.758262070574;95.0135315457487;76.5532167028116;31.2102067833322;1.97462567104515;30.7354420182079
192;216.296632609578;151.335113836091;112.473660830811;87.5610641287292;70.4359421561974;28.6989807986342;1.7361922112735;28.5052823047044
193;185.03874555002;127.189975621829;94.2381010893276;73.2175520326188;58.8176652005916;23.9522847342839;1.47999609018777;24.0265208393126
194;168.784813263438;114.923199554964;84.8034036272245;65.7313132905393;52.7197960289349;21.4550066592946;1.29589583405075;21.6884309849561
195;165.038114471498;112.444848925912;82.5789046107555;63.8222033757455;51.0906010153785;20.7748987039703;1.222410505435;21.0593349076336
196;176.810247040438;123.279183248354;90.0782610914014;69.3340406615941;55.3526360216179;22.4805530364266;1.39986427038107;22.5886513306216
197;188.538149621325;133.922892139176;97.5740241906967;74.8059709682623;59.5580663447882;24.1573636543537;1.51202404410846;24.1533551342285
198;196.123342734371;140.61001979641;102.299665213609;78.1573512511709;62.0684589648147;25.144147948576;1.52837785991723;25.1239805548069
199;150.472174157487;105.157487387568;76.4301815852128;58.2932068974632;46.2326327648202;18.7165132030697;1.25980739815167;18.9314259298999
200;118.349222966007;80.92970759091;58.7077544603328;44.6961578920764;35.3992028402218;14.3203868075855;1.00234614921051;14.7007153101008
201;111.850685623833;76.3172147148099;55.1760937105139;41.8961937248407;33.1129754563159;13.3807601366806;0.847785535685927;13.8637421780125
202;103.654269793048;70.4289317655754;50.7549254580068;38.439746660252;30.3198989968875;12.2385831959939;0.745637525864332;12.7547245920492
203;96.7385126118063;65.5608002700163;47.0911458670199;35.5699539353636;27.9978565020778;11.288094032296;0.674431833796167;11.8080860000621
204;82.3693385563367;55.176276925718;39.5161262198347;29.7814918897625;23.4006473036868;9.42516149038748;0.58145969088072;9.9255778080559
205;66.4041003529969;43.8113014023223;31.2797712122762;23.525870028787;18.4559119647508;7.42666955271549;0.483781781008202;7.89231287237588
206;55.0066943530393;35.8814670008329;25.5224310171947;19.153012242128;14.9998180488931;6.02986012165142;0.396759175364718;6.47053975740081
207;43.7067354514805;28.1180837700549;19.9235064319312;14.9196770832086;11.665830744564;4.68514291142915;0.320388471160398;5.08180975899033
208;31.250004173756;19.6914726186375;13.9022111430134;10.3921030214661;8.11503139630554;3.25651948547792;0.252703661518309;3.5803461990843
209;21.8069495272821;13.4558157885164;9.46130351654426;7.05997756480895;5.50605270817823;2.20785103753652;0.19228545871694;2.47065638268192
